id,batch,date,solute_identifier,secondary_solute_identifier,secondary_solute_ratio,solvent,membrane,permeance,pressure,temperature,process_configuration,rejection,exclude
470,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.423000987,0
471,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.984189723,0
472,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.933609959,0
473,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.947272727,0
474,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.896634615,0
475,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.942225392,0
476,GC1,1/27/2025,121-44-8,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.921846435,1
477,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.184106614,1
478,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.963438735,1
479,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.741908714,1
480,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.965454545,1
481,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.548076923,1
482,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.895149786,1
483,GC1,1/27/2025,121-44-8,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.01691042,0
484,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,SB90,2.033857,20,21,CF,0.117226061,0
485,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.093873518,0
486,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,SB90,2.033857,20,21,CF,0.006639004,0
487,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.345454545,0
488,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.092548077,0
489,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.10342368,0
490,GC1,1/27/2025,121-44-8,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.956927176,0
491,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.492746615,0
492,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.959312839,0
493,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.892045455,0
494,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.91442953,0
495,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.873493976,0
496,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.897017045,0
497,GC1,1/27/2025,121-44-8,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.894316163,1
498,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.390957447,1
499,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.925858951,1
500,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.74256993,1
501,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.901006711,1
502,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.654435926,1
503,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.873579545,1
504,GC1,1/27/2025,121-44-8,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.390319716,0
505,GC1,1/27/2025,110-86-1,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.411508704,0
506,GC1,1/27/2025,110-18-9,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.268535262,0
507,GC1,1/27/2025,108-91-8,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.262237762,0
508,GC1,1/27/2025,1643-19-2,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.127516779,0
509,GC1,1/27/2025,1122-58-3,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.19550931,0
510,GC1,1/27/2025,69610-40-8,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.091619318,0
511,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.085333915,0
512,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.207667732,0
513,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.150262467,0
514,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.310061602,0
515,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.184491979,0
516,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.092972501,0
517,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.274760383,0
518,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.112860892,0
519,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.229979466,0
520,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.12745098,0
521,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,-0.020296814,0
522,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,-0.10543131,0
523,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,0.013779528,0
524,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,0.028747433,0
525,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,-0.07486631,0
526,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.104975993,0
527,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.31629393,0
528,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.164041995,0
529,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.367556468,0
530,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.206773619,0
531,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.13443911,0
532,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.367412141,0
533,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.189632546,0
534,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.396303901,0
535,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.259358289,0
536,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.101702313,0
537,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.343450479,0
538,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.075459318,0
539,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.126283368,0
540,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.136363636,0
541,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.070274989,0
542,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.095846645,0
543,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.043963255,0
544,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.032854209,0
545,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.13368984,0
546,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.101047577,0
547,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.110223642,0
548,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.083333333,0
549,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.301848049,0
550,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.273618538,0
551,GC1,1/29/2025,110-86-1,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.103884766,0
552,GC1,1/29/2025,110-18-9,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.047923323,0
553,GC1,1/29/2025,108-91-8,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.085958005,0
554,GC1,1/29/2025,1122-58-3,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.127310062,0
555,GC1,1/29/2025,69610-40-8,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.229055258,0
556,IrRu,1/29/2025,60804-74-2,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.997476434,0
557,IrRu,1/29/2025,23570-43-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.997030076,0
558,IrRu,1/29/2025,94928-86-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.804208121,0
559,IrRu,1/29/2025,870987-63-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.849309626,0
560,IrRu,1/29/2025,60804-74-2,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.991163114,0
561,IrRu,1/29/2025,23570-43-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.995757729,0
562,IrRu,1/29/2025,94928-86-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.764407423,0
563,IrRu,1/29/2025,870987-63-6,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.7393322,0
564,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.896957025,0
565,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.901630126,1
566,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.265045639,0
567,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.846851768,0
568,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.840373608,1
569,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.214539344,0
570,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.823611364,0
571,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.780345566,1
572,IrRu,1/29/2025,870987-63-6,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.2552262,0
573,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.946129754,0
574,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.96835736,0
575,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.934919366,0
576,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.981683518,0
577,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.983327339,0
578,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.935617287,0
579,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.916800895,1
580,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.947096945,1
581,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.902365202,1
582,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.969198213,1
583,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.974721266,1
584,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.917083204,1
585,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.281991051,0
586,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,SB90,2.033857,10,21,CF,0.214703743,0
587,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.22894741,0
588,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.279308723,0
589,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.339541694,0
590,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.195536781,0
591,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.998571367,0
592,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.99932358,0
593,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.994021555,0
594,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.999532874,0
595,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.985042146,0
596,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.928610791,0
597,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.862483224,1
598,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.879896177,1
599,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.836826179,1
600,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.890984468,1
601,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.931739298,1
602,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.852412204,1
603,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.191674964,0
604,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.226946673,0
605,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.289588229,0
606,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.421814785,0
607,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.226268525,0
608,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.204749261,0
609,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.915756824,0
610,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.916866789,0
611,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.87453187,0
612,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.938794077,0
613,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.965091753,0
614,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.876686817,0
615,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.811513648,1
616,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.814504167,1
617,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.775035196,1
618,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.821527168,1
619,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.912746959,1
620,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.772027844,1
621,KJOC1,1/30/2025,KJ2,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.194119107,0
622,KJOC1,1/30/2025,KJ6,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.211117389,0
623,KJOC1,1/30/2025,18531-99-2,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.258398741,0
624,KJOC1,1/30/2025,KJ7,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.313809763,0
625,KJOC1,1/30/2025,140924-50-1,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.225128313,0
626,KJOC1,1/30/2025,1416881-52-1,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.192648226,0
627,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.067536954,0
628,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,30,21,DE,-0.053295438,0
629,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.02789262,0
630,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,30,21,DE,-0.104510328,0
631,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,-0.023191935,0
632,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,SS336,0.762989989,30,21,DE,-0.114262892,0
633,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.058871836,0
634,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,20,21,DE,-0.149725071,0
635,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.072407544,0
636,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,20,21,DE,-0.182382226,0
637,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.05298182,0
638,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,SS336,0.762989989,20,21,DE,-0.168728637,0
639,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.087075947,0
640,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,GMT-oNF-2,3.650866078,10,21,DE,-0.178796998,0
641,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.078042703,0
642,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,PMPerformance,1.418404367,10,21,DE,-0.165737851,0
643,PH,2/3/2025,932710-63-9,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.116865832,0
644,PH,2/3/2025,1160861-53-9,None,0.5,Petroleum ether,SS336,0.762989989,10,21,DE,-0.231999554,0
645,PH,2/3/2025,224311-51-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.611741602,0
646,PH,2/3/2025,932710-63-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.503266401,0
647,PH,2/3/2025,247940-06-3,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.67950314,0
648,PH,2/3/2025,213697-53-1,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.743645635,0
649,PH,2/3/2025,564483-18-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.743341673,0
650,PH,2/3/2025,1160861-53-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,10,21,CF,0.864542696,0
651,PH,2/3/2025,224311-51-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.618008848,0
652,PH,2/3/2025,932710-63-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.512332554,0
653,PH,2/3/2025,247940-06-3,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.66668786,0
654,PH,2/3/2025,213697-53-1,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.704430875,0
655,PH,2/3/2025,564483-18-7,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.72648889,0
656,PH,2/3/2025,1160861-53-9,None,0.5,Acetonitrile,SeppurePT,0.021765249,20,21,CF,0.844839233,0
657,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.866471787,0
658,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.937465412,0
659,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.892554339,0
660,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,10,21,CF,0.93954918,0
661,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.820125189,1
662,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.903431101,1
663,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.856328041,1
664,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,10,21,CF,0.952868852,1
665,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,10,21,CF,0.19455613,0
666,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.296347537,0
667,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,10,21,CF,-0.358486203,0
668,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,10,21,CF,0.943647541,0
669,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.818107649,0
670,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.92017663,0
671,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.877506155,0
672,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,20,21,CF,0.905279503,0
673,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.706957704,1
674,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.861752717,1
675,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.804695744,1
676,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,20,21,CF,0.913043478,1
677,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.143675875,0
678,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.354619565,0
679,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,20,21,CF,-0.468167429,0
680,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,20,21,CF,0.936335404,0
681,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.808913078,0
682,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.929301533,0
683,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.903702119,0
684,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,NFX,0.24,30,21,CF,0.954285714,0
685,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.65904088,1
686,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.818994889,1
687,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.769741066,1
688,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,TS40,0.3787,30,21,CF,0.822857143,1
689,CLX-K,2/3/2025,17455-13-9,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.332559769,0
690,CLX-K,2/3/2025,14187-32-7,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.572827939,0
691,CLX-K,2/3/2025,74568-07-3,None,0.5,Ethanol,SB90,2.033857,30,21,CF,-0.619516371,0
692,CLX-K,2/3/2025,23666-43-5,None,0.5,Ethanol,SB90,2.033857,30,21,CF,0.934285714,0
693,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.053672468,0
694,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.033891429,0
695,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,30,21,DE,-0.03428644,0
696,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.042235392,0
697,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.063320549,0
698,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,30,21,DE,-0.039494653,0
699,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.126893889,0
700,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.077371294,0
701,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,GMT-oNF-2,1.720593979,10,21,DE,-0.065143082,0
702,PH,2/6/2025,224311-51-7,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,0.001890537,0
703,PH,2/6/2025,932710-63-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,-0.063652456,0
704,PH,2/6/2025,1160861-53-9,None,0.5,Cyclohexane,PMPerformance,0.838347025,10,21,DE,-0.004007206,0
