fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,0.9995136533404523,0.09988701214718383,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.235383087400075,0.22633223821678067,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.0679083652696093,0.07777179032963713,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.1289305179116014,0.21358691325145693,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0446609418372925,0.08924898594885203,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0738983794512351,0.13190935429160078,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.0238181204686425,0.07804365438763296,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.2424945922426027,0.21993353209456118,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.0042844947789413,0.07151879231501557,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.2642144221907983,0.2287637559571878,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
