fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,1.057955527754574,0.10141726790406375,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.1795843310553606,0.10160574659723529,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.0439390510206543,0.09221403406435402,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.142881482181075,0.09433214989098271,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0662527724976216,0.07684555421630557,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0693816688744637,0.08333357998248885,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.0672074841415107,0.10130316341879456,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.0890619265595334,0.09004934094718668,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.028110603750712,0.09003405428153582,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.1194850332995265,0.08658775048908268,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
