fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,1.208527906768798,0.21252263884398306,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.3009235898962654,0.18540149703471662,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.1993167588777118,0.1738252822832072,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.329419200357974,0.27680174891824855,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0101111681888024,0.12315793842472181,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.0674114044639005,0.14390711857992997,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.0632836888533983,0.17161296952140057,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.0701599741291914,0.16090210416335002,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.0635929583958326,0.1738153657673506,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.235474184437927,0.19525307514987741,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
