fragment_smiles,mean_fragment_effect_rejection_selectivity,std_fragment_effect_rejection_selectivity,mean_fragment_effect_logp_difference,std_fragment_effect_logp_difference,fragment_mw,type
[*]N1CCCCC1,1.2550940446963215,0.1215570615593963,1.0056399999999983,0.2330056136662808,84.14200000000001,metal_catalyst
[*]N1CCCCC1,1.2077400040743171,0.09182732095419753,0.9781700000000004,0.11527913032673752,84.14200000000001,organocatalyst
[*]O,1.0059351591935317,0.09509640100749288,-0.34783000000000014,0.24583721827438826,17.007,metal_catalyst
[*]O,1.1061739486376154,0.07466853313533958,-0.3419000000000003,0.25522088037184143,17.007,organocatalyst
[*]OC,1.0779717098991637,0.08796740534583444,0.10926000000000013,0.2482394328063131,31.034,metal_catalyst
[*]OC,1.052915175179256,0.05743441630990009,0.053350000000000154,0.12799083517537063,31.034,organocatalyst
[*]c1ccccc1,1.1653515254208053,0.11271427089424031,1.4104699999999977,0.2569719139430496,77.106,metal_catalyst
[*]c1ccccc1,1.1304152582517424,0.07337190268868601,1.6966,0.1780374554849498,77.106,organocatalyst
[*]c1ccncc1,1.1421774663080446,0.10101575339153088,0.8054699999999986,0.25697191394305036,78.09399999999998,metal_catalyst
[*]c1ccncc1,1.1621251976110054,0.0798478918238067,1.0916000000000001,0.17803745548494984,78.09399999999998,organocatalyst
