,solute_smiles_1,solvent,membrane,solvent_smiles,solvent_viscosity,solvent_density,permeance,solute_diffusivity_1,solute_density_1,solute_mw_1,solute_solubility_1,solute_rejection_1,solute_molar_volume_1,solute_permeance_1,solute_cost_1,bnf_binary_energy,bnf_binary_recovery,bnf_binary_no_stages,bnf_binary_total_area,bnf_binary_productivity,bnf_binary_cost_EUR,bnf_binary_cost_USA,bnf_binary_cost_IND,bnf_binary_cost_CHN,bnf_binary_cost_membrane,bnf_binary_cost_waste
108,c1cccnc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.0790421991599999,10000,0.0986970506,6.080169166153846e-05,1.5744829100990696e-05,77.32790224,inf,0.0,inf,inf,0.0,inf,inf,inf,inf,inf,inf
109,CN(C)CCN(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.116131348512,10000,0.1911447928,8.93318065476923e-05,8.386482496247365e-06,91.19605313,39540981064214.91,8.925959016985658e-08,13.0,4552855680.0,9.129473166687088e-10,17427151.299038127,14099118.726133376,13780594.156449422,13462069.586765468,12495476.359661687,35.91220075076633
110,CCN(CC)CC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.1011204494799999,10000,0.2168977319999999,7.778496113846153e-05,7.74592007756271e-06,45.42153622,9902763050065.88,3.56406767168119e-07,12.0,1327407720.0,3.6452069888640144e-09,4364619.948319765,3531137.391605886,3451365.1337025776,3371592.8757992694,3129509.969639749,15.364935687875342
111,CN(c1ccncc1)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.12208439832,10000,0.1018406154,9.391107563076924e-05,1.2865529011427493e-05,704.2741176,inf,0.0,inf,inf,0.0,inf,inf,inf,inf,inf,inf
112,Oc1c(Cc2cccc(C3)c2O)cccc1Cc4c(O)c(Cc5cccc3c5O)ccc4,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4241674592479999,10000,0.633761628,0.0003262826609599,1.3815702324453696e-06,111366.2,44809124.55830065,0.07876547019154109,4.0,10200.0,0.000808930645393032,20371.72235514559,20367.950920495266,20367.589958102988,20367.228995710713,14.102212195840105,20352.031449359005
113,[H][C@@]1(O[C@](O2)([H])[C@H](OC(C3=CC=CC=C3)=O)C(OC(C4=CC=CC=C4)=O)[C@@](O[C@@]5([H])O[C@H](COC(C6=CC=CC=C6)=O)[C@@]([C@H](OC(C7=CC=CC=C7)=O)[C@H]5OC(C8=CC=CC=C8)=O)([H])O[C@@]9([H])O[C@@H]([C@](O[C@]%10([H])[C@H](OC(C%11=CC=CC=C%11)=O)[C@@H](OC(C%12=CC=CC=C%12)=O)[C@@](O%13)([H])[C@@H](COC(C%14=CC=CC=C%14)=O)O%10)([H])[C@H](OC(C%15=CC=CC=C%15)=O)[C@H]9OC(C%16=CC=CC=C%16)=O)COC(C%17=CC=CC=C%17)=O)([H])[C@H]2COC(C%18=CC=CC=C%18)=O)[C@@H](COC(C%19=CC=CC=C%19)=O)O[C@](O[C@]%20([H])[C@@H](COC(C%21=CC=CC=C%21)=O)O[C@@](O[C@]%22([H])[C@@H](COC(C%23=CC=CC=C%23)=O)O[C@@]%13([H])[C@H](OC(C%24=CC=CC=C%24)=O)[C@H]%22OC(C%25=CC=CC=C%25)=O)([H])[C@@H]([C@H]%20OC(C%26=CC=CC=C%26)=O)OC(C%27=CC=CC=C%27)=O)([C@@H]([C@H]1OC(C%28=CC=CC=C%28)=O)OC(C%29=CC=CC=C%29)=O)[H],Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,3.318920273648001,10000,0.903643652,0.0025530155951138,2.750167774467237e-07,,5314709.360099404,0.6640836827697892,2.0,600.0,0.0072464811463839405,,,,,1.5742415363549207,
114,[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)c(ccn3)c4c3ccc(OC)c4,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.3241837780079999,10000,0.5992618399999999,0.0002493721369292,1.6182390754785742e-06,2267.123294,55230290.657724306,0.06390355224777858,4.0,10200.0,0.0006562969996496564,543.1788523893996,538.5303029257078,538.085392250965,537.6404815762222,17.38193473250689,518.9084730720821
115,c12cccnc1c3ccccc3cc2,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.1790734992879999,10000,0.296172738,0.0001377488456061,4.946932609901795e-06,4680.804706,49856245694.95115,7.079176772155749e-05,9.0,7375320.0,7.239523391443647e-07,23410.537333437936,19214.30332077955,18812.68356379244,18411.063806805334,15757.545070623206,1434.8105080833238
116,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OC(c4ccccc4)=O)C[C@@H]5CC[N@]1C[C@@H]5C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.414194342692,10000,0.747146948,0.00031861103284,8.676961732379199e-07,,14951148.411641521,0.23606292088959208,3.0,2520.0,0.0024532558026164088,,,,,4.650029402104764,
117,OCC[P+](CCCC)(CCCC)CCCC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.2472185286940899,10000,0.658713762,0.0001901680989954,1.3305111322518508e-06,,38369752.259430535,0.09198422082171308,4.0,10200.0,0.0009446887695120314,,,,,12.07562954193152,
118,CCCCCCCC[P+](CCO)(CCCCCCCC)CCCCCCCC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4154063294620899,10000,0.81039102,0.0003195433303554,6.184435192832831e-07,,10748154.221655857,0.3283737553369552,3.0,2520.0,0.0034125851602255773,,,,,3.3428357322799687,
119,CCCC[P+](CCCC)(CCCC)CCCC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.25925491420209,10000,0.679098984,0.0001994268570785,1.2192016991704368e-06,,33724494.67312969,0.10465425201813251,4.0,10200.0,0.0010748114804911644,,,,,10.613686046447288,
120,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)N)C[C@@H]4CC[N@]1C[C@@H]4CC,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.325215412484,10000,0.6686127479999999,0.0002501657019107,1.246915593465374e-06,,36049633.57268974,0.09790423410516086,4.0,10200.0,0.001005488002405191,,,,,11.345447768409423,
121,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.310168127944,10000,0.648505254,0.0002385908676492,1.3558176414330428e-06,,40899531.98472268,0.08629467364135693,4.0,10200.0,0.0008862564506112817,,,,,12.871795297153696,
122,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)O)C[C@@H]4CC[N@+]1(C[C@@H]4C=C)Cc5cc(C[N@+]6(CC[C@H]7C[C@@]6([H])[C@@H](c(ccn8)c9c8ccc(OC)c9)O)C[C@@H]7C=C)cc(C[N@+]%10(CC[C@H]%11C[C@@]%10([H])[C@@H](c(ccn%12)c%13c%12ccc(OC)c%13)O)C[C@@H]%11C=C)c5,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.08962011357227,10000,0.9336203399999998,0.0008381693181325,1.932788391210345e-07,,4702045.431986149,0.7506120082755251,2.0,600.0,0.00819067823430253,,,,,1.3927676422783852,
123,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OCc4cc(CO[C@@H]([C@]5([H])C[C@@H]6CC[N@]5C[C@@H]6C=C)c(ccn7)c8c7ccc(OC)c8)cc(CO[C@@H]([C@]9([H])C[C@@H]%10CC[N@]9C[C@@H]%10C=C)c(ccn%11)c%12c%11ccc(OC)c%12)c4)C[C@@H]%13CC[N@]1C[C@@H]%13C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.086598284216,10000,0.881377072,0.0008358448340123,3.5227493127497417e-07,,7240084.819167579,0.4874821017789779,3.0,2520.0,0.0050660997091544835,,,,,2.251774001296617,
124,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(O)c3)OCc4cc(CO[C@@H]([C@]5([H])C[C@@H]6CC[N@]5C[C@@H]6C=C)c(ccn7)c8c7ccc(O)c8)cc(CO[C@@H]([C@]9([H])C[C@@H]%10CC[N@]9C[C@@H]%10C=C)c(ccn%11)c%12c%11ccc(O)c%12)c4)C[C@@H]%13CC[N@]1C[C@@H]%13C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,1.044551334024,10000,0.868036708,0.0008035010261723,3.946819118858663e-07,,7814184.424060322,0.45166732357104616,3.0,2520.0,0.004693898890292625,,,,,2.4303275123037955,
125,Cc1nc(NS(CC2(CCC3CC2=O)C3(C)C)(=O)=O)ccc1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.322135113564,10000,0.6109892319999999,0.000247796241203,1.5529593229714966e-06,,51475204.42734073,0.0685652792246369,4.0,10200.0,0.0007041734841404593,,,,,16.200143671946275,
126,O=C1CC2CCC1(CS(Nc3cccc(NS(CC4(CCC5CC4=O)C5(C)C)(=O)=O)n3)(=O)=O)C2(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.5371967278399998,10000,0.7383656399999999,0.0004132282521846,8.836530265885469e-07,,15627765.654001007,0.22584237842101795,3.0,2520.0,0.0023470400317429983,,,,,4.8604674222700135,
127,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(C(C)(C)C)=O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.408241292884,10000,0.7111600919999999,0.0003140317637569,1.022758165032791e-06,,17878519.65118203,0.19741073833663497,3.0,2520.0,0.0020515675968851062,,,,,5.560485372439468,
128,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(CCCCCCCCCCC)=O)C[C@@H]4CC[N@]1C[C@@H]4C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.506350843332,10000,0.8121163819999999,0.0003895006487169,6.048080175797178e-07,,10648984.85577533,0.3314317573465,3.0,2520.0,0.003444365082061913,,,,,3.311992585356655,
129,[H][C@@]1([C@@H](c(ccn2)c3c2ccc(OC)c3)OC(C45CC6CC(CC(C5)C6)C4)=O)C[C@@H]7CC[N@]1C[C@@H]7C=C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.486288243076,10000,0.784145332,0.0003740678792892,7.109510276557802e-07,,12356876.029847944,0.2856233044808909,3.0,2520.0,0.0029683061890433166,,,,,3.8431721279829025,
130,CC1(CCCC(N1[O])(C)C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.156138839196,10000,0.292976534,0.0001201067993815,5.169182860480107e-06,6305.147059,84517416934.56665,4.175957918163012e-05,9.0,8850360.0,4.2705568719143626e-07,39984.07475949054,32870.52550083118,32189.690753302726,31508.856005774272,26712.468549650028,2730.4061532792834
131,CC1(CC(CC(C)(N1[O])C)OCc2cc(COC(CC3(C)C)CC(C)(N3[O])C)cc(COC(CC4(C)C)CC(C)(N4[O])C)c2)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.63044821164,10000,0.826757872,0.0004849601628,5.447565177971821e-07,,9835616.315943433,0.3588399192620743,3.0,2520.0,0.0037292011418931007,,,,,3.0590228788944818,
132,N#Cc1c(n2c3ccccc3c4ccccc24)c(C#N)c(n5c6ccccc6c7ccccc57)c(Cl)c1n8c9ccccc9c%10ccccc8%10,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.6571720234480001,10000,0.844404284,0.0005055169411138,4.82890045946126e-07,944638.8235,8923750.89957104,0.3955076519309318,3.0,2520.0,0.004110266188447932,90240.28107237194,90239.52999000456,90239.45810423342,90239.38621846228,2.775419179690175,90236.3926631495
133,CC(c1ccc(c2cc3c(CCCC3)c(c4c(O5)c(c6ccc(C(C)(C)C)cc6)cc7c4CCCC7)c2OP5(O)=O)cc1)(C)C,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.62030554655,10000,0.836249692,0.0004771581127307,5.12407893501349e-07,,9335957.89842482,0.37804495297706636,3.0,2520.0,0.0039287871684626175,,,,,2.9036216837152824,
134,Oc(c(c1ccccc1)c2)c(c3c(O)c(c4ccccc4)cc5c3cccc5)c6c2cccc6,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4381619799439999,10000,0.730962998,0.0003370476768799,9.310649037042554e-07,,16216031.29325096,0.2176495408081019,3.0,2520.0,0.0022618969421885795,,,,,5.043426780537792,
135,O=P1(O)Oc(c(c2c(C(C)C)cc(C(C)C)cc2C(C)C)c3)c(c4c(O1)c(c5c(C(C)C)cc(C(C)C)cc5C(C)C)cc6c4cccc6)c7c3cccc7,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7523994469340001,10000,0.853157186,0.0005787688053338,4.500709327886646e-07,2763806.118,8498342.625505544,0.4153058920116118,3.0,2520.0,0.004316017041553056,243195.1048357174,243194.38955854642,243194.32109967526,243194.2526408041,2.6431108828396845,243191.4017926571
136,FC(F)(c1cc(C(F)(F)F)cc(c(c2)c(O)c(c(c(O)c(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c4)c5c4cccc5)c6c2cccc6)c1)F,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.7101115184560001,10000,0.83619898,0.0005462396295815,5.084527663948507e-07,584540.7565,9338819.135001576,0.37792912719315525,3.0,2520.0,0.003927583462792105,60138.65410717798,60137.86808990078,60137.792860524416,60137.71763114805,2.9045115708224114,60134.584837331706
137,Oc(c([Si](c1ccccc1)(c2ccccc2)c3ccccc3)c4)c(c5c(O)c([Si](c6ccccc6)(c7ccccc7)c8ccccc8)cc9c5cccc9)c%10c4cccc%10,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.802272333644,10000,0.788679806,0.0006171325643415,6.672937763287817e-07,1149236.1,12067110.25747931,0.2924819355585418,3.0,2520.0,0.0030395836960141038,173756.43769141406,173755.42204296737,173755.3248356903,173755.22762841324,3.753050665461094,173751.17960394148
138,O=c(c(OC)c1Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.339033012404,10000,0.5560103999999999,0.0002607946249261,1.8657248286964767e-06,,71175243.2773332,0.04958763190950519,4.0,10200.0,0.0005092708135496666,,,,,22.40008912652499,
139,CCC1C2C[C@@H]([C@@H](NC(NCc3ccccc3)=S)c(ccn4)c5c4ccc(OC)c5)N(CC2)C1,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.4742453327079999,10000,0.753982758,0.000364804102083,8.304520527964667e-07,,14441599.338834405,0.24439202901960194,3.0,2520.0,0.0025398150672970446,,,,,4.49155206610806,
140,O=c(c(N[C@@H]([C@@H]1[N@@](CC[C@H]2C1)C[C@@H]2C=C)c3ccnc4ccc(OC)cc34)c5N6CCOCCOCCOCCOCC6)c5=O,Toluene,GMT-oNF-2,Cc1ccccc1,0.00059,867.0,9.472222222222224e-13,1e-09,1300,0.6203209997479999,10000,0.7550952499999999,0.0004771699998061,8.068145536902073e-07,,14360686.522853356,0.24576901383434807,3.0,2520.0,0.0025541252180575303,,,,,4.466386977583754,
